customer_key,customer_id,first_purchase_date,last_purchase_date,total_revenue_usd,total_orders,region_key,segment_key,cohort_quarter,is_subscriber,rfm_score,clv_estimated_usd
270,CUST-000270,2025-11-28,2025-12-24,1334.17,1,6,1,FY2026-Q1,True,14,4064.90
271,CUST-000271,2021-07-16,2025-03-29,4228.62,10,8,13,FY2021-Q4,False,9,16742.69
272,CUST-000272,2024-12-29,2025-10-11,1378.34,3,16,14,FY2025-Q1,True,7,5963.50
273,CUST-000273,2023-06-11,2024-11-17,2909.42,6,3,3,FY2023-Q3,False,9,10864.38
274,CUST-000274,2025-07-20,2025-11-17,1358.65,2,30,2,FY2025-Q4,True,12,4280.02
275,CUST-000275,2023-02-06,2025-09-01,6158.46,13,10,4,FY2023-Q2,False,6,13650.34
276,CUST-000276,2022-04-20,2023-10-25,24491.53,20,10,2,FY2022-Q3,True,11,45204.01
277,CUST-000277,2023-12-07,2025-02-25,11820.98,9,3,2,FY2024-Q1,True,12,51942.19
278,CUST-000278,2019-12-17,2024-10-24,624.91,2,12,33,FY2020-Q1,True,8,1068.02
279,CUST-000279,2025-09-02,2025-09-29,409.22,1,20,5,FY2025-Q4,True,8,1104.69
280,CUST-000280,2023-12-17,2025-01-23,505.03,3,8,4,FY2024-Q1,False,6,842.84
281,CUST-000281,2024-07-20,2024-12-24,829.39,1,1,2,FY2024-Q4,False,11,2237.96
282,CUST-000282,2024-10-23,2025-06-22,613.81,1,15,2,FY2025-Q1,True,10,1317.54
283,CUST-000283,2023-12-05,2024-07-01,812.74,1,17,3,FY2024-Q1,False,8,1894.82
284,CUST-000284,2021-08-12,2025-04-19,4954.80,5,3,1,FY2021-Q4,True,13,13733.11
285,CUST-000285,2023-03-08,2025-07-03,1845.64,6,29,1,FY2023-Q2,True,13,8038.51
286,CUST-000286,2024-07-19,2025-06-06,6749.68,12,7,11,FY2024-Q4,True,9,8335.23
287,CUST-000287,2022-04-27,2025-12-11,4293.13,3,5,5,FY2022-Q3,True,8,6375.62
288,CUST-000288,2022-07-02,2024-03-25,5637.87,4,16,22,FY2022-Q4,True,7,11924.37
289,CUST-000289,2024-06-22,2025-01-02,397.88,1,2,3,FY2024-Q3,True,8,573.20
290,CUST-000290,2024-02-18,2024-05-22,2371.44,4,27,3,FY2024-Q2,True,10,8957.15
291,CUST-000291,2025-12-21,2025-12-25,856.78,5,29,1,FY2026-Q1,True,13,2859.69
292,CUST-000292,2022-02-28,2025-11-02,1730.06,6,17,4,FY2022-Q2,False,6,6601.98
293,CUST-000293,2024-10-07,2025-11-23,2918.98,5,5,1,FY2025-Q1,True,13,9800.90
294,CUST-000294,2025-09-11,2025-12-14,462.46,1,13,30,FY2025-Q4,True,8,1462.96
295,CUST-000295,2025-03-15,2025-11-28,534.44,1,29,1,FY2025-Q2,True,12,1233.04
296,CUST-000296,2022-05-02,2023-10-20,5335.54,11,4,1,FY2022-Q3,True,13,13731.19
297,CUST-000297,2023-11-07,2025-07-30,7371.20,15,14,24,FY2024-Q1,True,7,22411.72
298,CUST-000298,2020-07-30,2023-11-14,491.00,1,26,1,FY2020-Q4,True,12,1293.50
299,CUST-000299,2021-09-19,2023-07-23,2657.36,7,16,2,FY2021-Q4,False,11,5186.32
300,CUST-000300,2024-04-26,2025-09-06,1156.36,2,8,3,FY2024-Q3,True,9,5110.34
301,CUST-000301,2024-08-17,2025-08-29,15450.93,12,14,1,FY2024-Q4,False,12,22950.28
302,CUST-000302,2025-04-06,2025-10-02,173.57,1,19,1,FY2025-Q3,True,13,672.07
303,CUST-000303,2022-03-10,2024-12-05,603.65,1,31,3,FY2022-Q2,True,10,1531.88
304,CUST-000304,2024-09-30,2025-02-14,31274.37,12,2,39,FY2024-Q4,False,7,90652.84
305,CUST-000305,2021-05-12,2023-06-19,1025.97,4,12,7,FY2021-Q3,False,7,4180.55
306,CUST-000306,2024-08-14,2025-06-09,4295.48,7,25,3,FY2024-Q4,True,10,18555.21
307,CUST-000307,2025-10-26,2025-11-17,788.31,1,23,3,FY2026-Q1,False,9,2029.56
308,CUST-000308,2024-05-11,2025-09-26,1184.93,1,11,8,FY2024-Q3,False,5,3162.99
309,CUST-000309,2024-03-16,2024-08-11,3945.95,4,3,1,FY2024-Q2,True,13,12216.40
310,CUST-000310,2024-11-12,2025-12-01,515.94,1,1,46,FY2025-Q1,False,8,2198.82
311,CUST-000311,2021-12-06,2023-12-23,15912.84,15,3,3,FY2022-Q1,True,10,48027.62
312,CUST-000312,2022-03-07,2024-09-03,357.17,2,4,2,FY2022-Q2,True,10,1499.35
313,CUST-000313,2023-10-22,2024-07-02,1018.72,5,3,4,FY2024-Q1,True,6,2241.86
314,CUST-000314,2022-07-26,2022-12-22,1284.43,1,4,32,FY2022-Q4,True,8,1720.33
315,CUST-000315,2025-04-24,2025-12-26,19285.77,7,9,3,FY2025-Q3,False,8,24953.10
316,CUST-000316,2024-12-31,2025-07-06,552.71,1,10,11,FY2025-Q1,True,7,1160.59
317,CUST-000317,2024-02-01,2025-05-27,3718.08,5,21,10,FY2024-Q2,True,9,13025.52
318,CUST-000318,2023-12-02,2024-05-10,293.72,1,11,32,FY2024-Q1,False,9,947.05
319,CUST-000319,2024-09-03,2025-04-02,3455.09,10,21,40,FY2024-Q4,False,8,6109.58
320,CUST-000320,2021-11-16,2022-08-06,953.27,2,4,1,FY2022-Q1,True,14,1330.36
321,CUST-000321,2024-12-06,2025-07-13,396.36,1,11,16,FY2025-Q1,True,9,565.02
322,CUST-000322,2024-08-20,2025-05-14,5278.66,8,16,1,FY2024-Q4,False,13,13721.89
323,CUST-000323,2023-11-11,2025-08-04,1946.96,4,10,17,FY2024-Q1,False,8,3787.58
324,CUST-000324,2023-09-09,2023-10-28,1253.65,2,8,11,FY2023-Q4,False,9,5332.35
325,CUST-000325,2025-06-19,2025-10-31,3923.25,3,9,3,FY2025-Q3,False,9,17493.09
326,CUST-000326,2023-11-27,2024-08-09,4750.68,8,6,5,FY2024-Q1,False,10,17483.99
327,CUST-000327,2025-06-13,2025-11-12,1660.24,9,8,2,FY2025-Q3,True,11,2189.42
328,CUST-000328,2020-12-09,2023-10-05,579.58,1,12,3,FY2021-Q1,True,10,2329.54
329,CUST-000329,2023-09-12,2024-07-05,487.64,2,1,40,FY2023-Q4,True,7,1274.15
330,CUST-000330,2022-09-08,2023-01-31,516.94,1,15,2,FY2022-Q4,True,11,1075.15
331,CUST-000331,2024-09-19,2025-09-17,3059.55,5,9,3,FY2024-Q4,False,8,12156.37
332,CUST-000332,2025-09-22,2025-11-04,474.57,1,20,7,FY2025-Q4,False,6,1247.46
333,CUST-000333,2024-03-25,2025-10-03,8506.55,10,27,3,FY2024-Q2,False,9,36444.60
334,CUST-000334,2023-11-24,2025-09-16,3327.65,10,3,10,FY2024-Q1,True,7,5240.19
335,CUST-000335,2022-01-26,2024-06-13,16012.38,11,1,36,FY2022-Q2,True,9,34960.33
336,CUST-000336,2020-03-31,2023-01-12,757.06,1,12,3,FY2020-Q2,True,10,1213.96
337,CUST-000337,2024-04-09,2025-01-25,483.71,1,28,2,FY2024-Q3,True,12,973.68
338,CUST-000338,2024-10-23,2025-05-24,11037.65,17,8,6,FY2025-Q1,False,8,17690.90
339,CUST-000339,2025-03-24,2025-10-29,3647.57,2,19,2,FY2025-Q2,True,10,14285.90
340,CUST-000340,2022-02-18,2025-02-27,2852.30,3,18,3,FY2022-Q2,True,8,9459.74
341,CUST-000341,2024-01-30,2025-09-24,6659.72,11,13,2,FY2024-Q2,False,11,18504.74
342,CUST-000342,2023-07-15,2024-06-01,13839.44,21,9,2,FY2023-Q4,True,10,60360.83
343,CUST-000343,2025-09-27,2025-11-27,2468.87,3,18,2,FY2025-Q4,True,10,7851.68
344,CUST-000344,2024-08-06,2025-03-24,5930.31,8,1,1,FY2024-Q4,True,14,14896.53
345,CUST-000345,2022-11-22,2025-06-09,3159.25,10,16,27,FY2023-Q1,False,7,3846.99
346,CUST-000346,2025-04-24,2025-08-16,1417.30,3,17,2,FY2025-Q3,True,11,1907.31
347,CUST-000347,2020-07-06,2024-04-24,1665.63,9,9,56,FY2020-Q4,False,7,4425.60
348,CUST-000348,2024-03-25,2024-11-11,5687.14,9,34,1,FY2024-Q2,True,12,14639.74
349,CUST-000349,2020-11-03,2021-04-24,3163.98,2,10,50,FY2021-Q1,False,7,7236.37
350,CUST-000350,2021-04-18,2025-09-20,9090.41,16,2,1,FY2021-Q3,True,13,13583.99
351,CUST-000351,2023-05-02,2024-05-18,3817.85,6,15,32,FY2023-Q3,False,8,10193.51
352,CUST-000352,2022-09-19,2025-07-05,3589.30,4,16,6,FY2022-Q4,False,7,10552.61
353,CUST-000353,2024-04-08,2025-04-17,5520.23,4,11,2,FY2024-Q3,True,12,16980.11
354,CUST-000354,2025-03-13,2025-09-13,273.51,1,10,8,FY2025-Q2,False,4,636.29
355,CUST-000355,2021-08-07,2025-05-30,1412.78,4,18,16,FY2021-Q4,True,9,3377.12
356,CUST-000356,2024-08-22,2025-02-14,1515.64,2,6,3,FY2024-Q4,True,8,2401.25
357,CUST-000357,2025-11-01,2025-11-16,856.59,2,11,4,FY2026-Q1,False,7,1132.55
358,CUST-000358,2022-01-16,2022-06-13,747.28,1,10,2,FY2022-Q2,True,12,1370.71
359,CUST-000359,2024-07-21,2025-01-13,834.35,4,29,32,FY2024-Q4,False,9,1993.13
360,CUST-000360,2025-02-16,2025-11-23,4228.17,3,5,4,FY2025-Q2,False,7,17365.05
361,CUST-000361,2021-03-29,2025-07-15,365.99,1,1,38,FY2021-Q2,True,7,1469.91
362,CUST-000362,2025-07-23,2025-12-15,1260.96,1,19,3,FY2025-Q4,False,8,4205.81
363,CUST-000363,2023-06-27,2025-01-12,791.36,3,8,8,FY2023-Q3,False,5,2050.95
364,CUST-000364,2023-01-11,2024-05-19,476.01,2,31,1,FY2023-Q2,True,12,1608.24
365,CUST-000365,2025-09-29,2025-12-08,1603.14,2,6,18,FY2025-Q4,False,7,6298.92
366,CUST-000366,2021-06-02,2025-01-04,1091.56,1,24,1,FY2021-Q3,True,13,3921.78
367,CUST-000367,2021-07-31,2025-09-12,2757.72,13,14,2,FY2021-Q4,True,12,11875.93
368,CUST-000368,2025-12-08,2025-12-16,4371.97,14,16,29,FY2026-Q1,False,7,15552.66
369,CUST-000369,2024-07-02,2024-09-21,4002.68,9,12,4,FY2024-Q4,False,7,16321.52
370,CUST-000370,2024-04-18,2025-07-03,6630.56,12,10,1,FY2024-Q3,True,14,16037.97
371,CUST-000371,2022-12-13,2023-03-19,740.73,1,13,1,FY2023-Q1,False,13,1415.85
372,CUST-000372,2025-09-14,2025-10-30,5778.53,6,19,3,FY2025-Q4,True,9,19657.57
373,CUST-000373,2024-10-25,2025-05-19,1423.22,2,6,1,FY2025-Q1,True,12,4394.31
374,CUST-000374,2024-06-01,2025-06-07,1640.37,3,10,41,FY2024-Q3,True,9,2941.43
375,CUST-000375,2021-08-29,2025-07-04,237.98,1,7,1,FY2021-Q4,True,12,711.05
376,CUST-000376,2025-06-06,2025-10-05,1456.86,6,13,1,FY2025-Q3,True,14,3599.41
377,CUST-000377,2023-08-10,2025-03-18,806.37,1,9,1,FY2023-Q4,True,12,3050.91
378,CUST-000378,2024-02-01,2025-01-21,1370.44,4,16,56,FY2024-Q2,False,7,4290.88
379,CUST-000379,2022-05-02,2025-06-26,309.13,1,14,50,FY2022-Q3,True,9,1335.39
380,CUST-000380,2022-12-30,2025-09-20,14408.96,8,1,1,FY2023-Q1,True,14,59860.37
381,CUST-000381,2024-02-27,2025-12-18,8818.84,13,21,31,FY2024-Q2,True,7,35003.57
382,CUST-000382,2025-09-10,2025-11-28,5430.39,4,20,1,FY2025-Q4,False,13,7175.86
383,CUST-000383,2025-05-24,2025-11-29,5152.35,9,13,19,FY2025-Q3,True,9,20728.32
384,CUST-000384,2025-07-05,2025-07-20,1885.02,5,15,35,FY2025-Q4,True,8,3966.68
385,CUST-000385,2024-10-11,2025-06-16,1334.68,1,2,1,FY2025-Q1,True,13,1878.41
386,CUST-000386,2021-09-04,2023-07-25,2802.99,8,14,2,FY2021-Q4,True,11,8718.65
387,CUST-000387,2023-03-02,2024-10-03,1262.90,3,18,1,FY2023-Q2,True,14,4116.08
388,CUST-000388,2023-11-05,2024-04-26,554.59,1,1,14,FY2024-Q1,False,7,2320.64
389,CUST-000389,2022-09-15,2025-10-09,2617.43,4,13,4,FY2022-Q4,True,7,5807.10
390,CUST-000390,2025-11-23,2025-12-07,1658.07,2,16,11,FY2026-Q1,False,9,5778.32
391,CUST-000391,2025-04-22,2025-07-06,19903.75,10,16,3,FY2025-Q3,True,9,72133.86
392,CUST-000392,2025-06-15,2025-12-21,203.21,1,19,1,FY2025-Q3,True,12,434.37
393,CUST-000393,2024-06-02,2025-08-21,1563.19,2,15,39,FY2024-Q3,True,7,3449.55
394,CUST-000394,2021-10-17,2025-12-10,1950.19,5,14,53,FY2022-Q1,True,7,7251.14
395,CUST-000395,2024-10-21,2025-08-08,600.40,1,17,25,FY2025-Q1,False,9,849.01
396,CUST-000396,2022-11-28,2025-05-08,822.70,1,6,2,FY2023-Q1,False,12,2751.22
397,CUST-000397,2022-09-16,2024-07-21,1512.90,2,11,1,FY2022-Q4,True,14,4916.49
398,CUST-000398,2023-11-06,2025-08-04,409.77,1,22,3,FY2024-Q1,False,9,1744.72
399,CUST-000399,2022-08-13,2024-01-11,1579.54,1,25,1,FY2022-Q4,True,13,5977.49
400,CUST-000400,2022-11-21,2024-05-30,133.33,1,10,3,FY2023-Q1,False,9,477.89
401,CUST-000401,2024-05-30,2025-11-20,690.21,2,3,48,FY2024-Q3,True,9,2728.53
402,CUST-000402,2022-01-21,2025-08-08,5838.27,8,14,37,FY2022-Q2,False,7,25283.71
403,CUST-000403,2021-06-25,2023-05-28,1243.96,3,6,3,FY2021-Q3,True,9,3621.36
404,CUST-000404,2022-09-21,2023-11-07,1322.08,5,17,3,FY2022-Q4,False,9,4149.64
405,CUST-000405,2024-02-19,2024-12-08,1470.44,2,24,3,FY2024-Q2,False,10,5609.35
406,CUST-000406,2024-11-19,2025-06-22,2529.39,4,24,1,FY2025-Q1,False,14,5471.67
407,CUST-000407,2024-05-30,2025-12-01,540.27,2,10,1,FY2024-Q3,True,14,1471.85
408,CUST-000408,2024-05-20,2025-01-06,2855.39,3,9,3,FY2024-Q3,True,8,5033.89
409,CUST-000409,2023-06-15,2025-11-14,320.28,2,22,29,FY2023-Q3,False,9,1081.95
410,CUST-000410,2022-01-11,2023-10-21,13082.26,13,1,3,FY2022-Q2,False,9,39963.41
411,CUST-000411,2022-02-23,2023-11-23,343.34,1,10,1,FY2022-Q2,True,14,1118.91
412,CUST-000412,2021-06-21,2023-12-08,719.33,3,14,2,FY2021-Q3,False,12,1178.75
413,CUST-000413,2021-05-13,2021-12-15,1498.95,3,1,1,FY2021-Q3,True,12,3326.47
414,CUST-000414,2023-11-29,2025-09-14,5187.85,14,15,21,FY2024-Q1,False,8,17319.91
415,CUST-000415,2024-01-14,2025-09-17,519.92,2,15,1,FY2024-Q2,True,12,921.89
416,CUST-000416,2025-01-30,2025-11-14,591.34,1,13,52,FY2025-Q2,True,8,865.75
417,CUST-000417,2022-03-16,2024-10-14,1720.65,1,3,16,FY2022-Q2,True,8,3801.43
418,CUST-000418,2022-12-06,2024-07-27,2024.82,5,8,18,FY2023-Q1,True,8,6713.21
419,CUST-000419,2025-10-16,2025-12-14,1007.99,2,16,12,FY2026-Q1,False,8,3656.68
420,CUST-000420,2023-12-20,2025-07-25,4921.49,4,26,2,FY2024-Q1,True,10,14327.31
421,CUST-000421,2023-06-13,2025-08-24,665.17,1,15,23,FY2023-Q3,True,7,1388.72
422,CUST-000422,2024-06-03,2024-12-28,891.11,2,4,1,FY2024-Q3,True,14,3858.50
423,CUST-000423,2024-12-28,2025-07-25,4187.75,5,6,2,FY2025-Q1,True,11,5435.28
424,CUST-000424,2023-11-24,2025-12-13,361.00,1,29,1,FY2024-Q1,True,13,1153.19
425,CUST-000425,2023-11-15,2025-01-25,187.76,1,28,20,FY2024-Q1,True,8,608.45
426,CUST-000426,2024-07-12,2025-01-29,1220.34,2,14,1,FY2024-Q4,True,13,5438.66
427,CUST-000427,2025-08-11,2025-10-12,2462.17,3,16,4,FY2025-Q4,False,6,10238.07
428,CUST-000428,2025-03-16,2025-07-24,11814.39,6,11,26,FY2025-Q2,True,7,50505.03
429,CUST-000429,2023-11-29,2025-09-10,1692.61,5,2,1,FY2024-Q1,True,12,6190.28
430,CUST-000430,2020-05-25,2020-12-24,2378.00,8,20,3,FY2020-Q3,False,8,3690.02
431,CUST-000431,2020-11-06,2022-12-28,319.24,1,16,2,FY2021-Q1,False,12,886.96
432,CUST-000432,2023-11-25,2025-05-25,1741.42,1,33,4,FY2024-Q1,True,8,4810.31
433,CUST-000433,2025-06-04,2025-08-23,535.21,3,23,1,FY2025-Q3,False,13,1450.34
434,CUST-000434,2021-04-09,2022-05-21,1700.98,6,26,1,FY2021-Q3,False,12,7346.04
435,CUST-000435,2022-09-24,2024-09-16,274.04,1,4,19,FY2022-Q4,False,9,924.37
436,CUST-000436,2023-12-06,2025-11-18,745.05,1,1,4,FY2024-Q1,False,7,2599.70
437,CUST-000437,2022-04-05,2025-10-24,1262.05,1,9,12,FY2022-Q3,True,9,4777.45
438,CUST-000438,2021-10-29,2024-02-06,1204.83,2,5,20,FY2022-Q1,True,7,3458.21
439,CUST-000439,2023-07-23,2025-08-27,13811.26,4,7,3,FY2023-Q4,True,8,46773.71
440,CUST-000440,2023-09-22,2025-08-18,2671.53,5,15,1,FY2023-Q4,True,13,9170.12
441,CUST-000441,2023-09-24,2025-05-21,871.55,5,8,51,FY2023-Q4,True,8,1404.28
442,CUST-000442,2024-11-20,2025-09-21,1149.12,6,30,2,FY2025-Q1,True,10,2045.33
443,CUST-000443,2024-04-15,2025-11-04,2161.45,9,30,3,FY2024-Q3,False,9,5995.09
444,CUST-000444,2025-05-08,2025-10-19,667.80,1,32,27,FY2025-Q3,False,8,2900.68
445,CUST-000445,2023-01-02,2023-12-06,1396.69,4,13,1,FY2023-Q2,True,13,5401.76
446,CUST-000446,2020-02-17,2021-08-27,880.48,5,12,2,FY2020-Q2,False,12,3819.40
447,CUST-000447,2024-08-27,2025-07-07,3103.39,9,22,3,FY2024-Q4,False,9,8798.66
448,CUST-000448,2023-02-15,2025-02-20,638.92,1,26,46,FY2023-Q2,False,9,2507.70
449,CUST-000449,2020-08-18,2024-06-11,2434.20,6,11,1,FY2020-Q4,True,12,6220.29
450,CUST-000450,2024-08-28,2025-05-31,2614.44,4,6,1,FY2024-Q4,True,13,10910.82
451,CUST-000451,2022-04-16,2024-01-21,2825.74,14,24,3,FY2022-Q3,False,9,4616.35
452,CUST-000452,2025-09-11,2025-10-08,1430.06,3,2,2,FY2025-Q4,True,12,4128.71
453,CUST-000453,2020-09-20,2024-09-12,11208.42,14,4,55,FY2020-Q4,False,9,18951.15
454,CUST-000454,2023-02-27,2024-09-07,1344.85,3,9,1,FY2023-Q2,True,13,2858.93
455,CUST-000455,2023-04-04,2023-07-10,1546.19,2,7,18,FY2023-Q3,True,9,4553.91
456,CUST-000456,2024-09-05,2025-07-09,536.53,1,17,55,FY2024-Q4,True,9,915.92
457,CUST-000457,2021-01-08,2025-01-06,1175.97,2,9,3,FY2021-Q2,True,10,4480.35
458,CUST-000458,2022-01-23,2023-02-03,1738.82,3,1,4,FY2022-Q2,False,6,7131.27
459,CUST-000459,2023-09-04,2024-08-09,722.21,3,1,1,FY2023-Q4,False,12,1511.18
460,CUST-000460,2025-05-15,2025-10-14,1484.73,4,7,1,FY2025-Q3,True,13,2856.06
461,CUST-000461,2023-10-08,2025-01-09,820.62,1,18,1,FY2024-Q1,True,14,2159.77
462,CUST-000462,2022-02-15,2025-08-10,1300.10,2,3,2,FY2022-Q2,True,12,5723.39
463,CUST-000463,2020-10-23,2025-12-07,12997.12,22,5,1,FY2021-Q1,True,14,41315.28
464,CUST-000464,2022-11-19,2023-05-23,251.14,1,6,4,FY2023-Q1,True,6,386.58
465,CUST-000465,2023-04-10,2024-09-14,762.58,1,4,1,FY2023-Q3,True,13,1814.27
466,CUST-000466,2025-04-16,2025-12-07,3538.77,4,2,44,FY2025-Q3,False,8,13714.06
467,CUST-000467,2020-11-02,2022-12-09,1007.36,7,29,2,FY2021-Q1,True,10,1813.43
468,CUST-000468,2023-08-19,2025-05-19,3206.77,11,11,3,FY2023-Q4,True,8,7918.38
469,CUST-000469,2023-07-14,2025-10-19,848.23,1,3,35,FY2023-Q4,False,8,1696.66
470,CUST-000470,2021-02-07,2022-01-31,2893.46,7,2,4,FY2021-Q2,False,6,10780.68
471,CUST-000471,2023-05-28,2025-03-20,1544.71,5,8,2,FY2023-Q3,False,11,4678.49
472,CUST-000472,2024-10-08,2025-01-27,3340.01,12,14,1,FY2025-Q1,True,14,14765.38
473,CUST-000473,2022-12-24,2025-06-23,435.00,1,2,2,FY2023-Q1,False,11,562.26
474,CUST-000474,2025-05-17,2025-11-13,2355.85,4,20,1,FY2025-Q3,True,13,2892.94
475,CUST-000475,2023-08-29,2024-10-05,1281.35,4,2,28,FY2023-Q4,True,9,4903.76
476,CUST-000476,2022-11-26,2024-01-05,556.06,1,10,1,FY2023-Q1,True,14,2237.94
477,CUST-000477,2024-10-29,2025-01-23,9149.42,3,19,1,FY2025-Q1,True,13,16103.60
478,CUST-000478,2022-06-24,2023-06-21,8942.96,6,8,2,FY2022-Q3,True,12,37797.98
479,CUST-000479,2020-06-22,2023-10-05,5761.29,6,5,30,FY2020-Q3,True,7,12439.66
480,CUST-000480,2025-01-07,2025-09-05,10821.88,23,18,44,FY2025-Q2,False,8,20109.81
481,CUST-000481,2021-12-02,2023-03-03,1198.72,2,27,2,FY2022-Q1,True,11,2282.71
482,CUST-000482,2025-04-20,2025-11-14,3486.92,8,24,1,FY2025-Q3,True,13,8119.86
483,CUST-000483,2023-03-26,2024-08-26,2795.92,5,16,5,FY2023-Q2,True,10,10208.91
484,CUST-000484,2025-07-17,2025-11-21,4546.73,9,10,32,FY2025-Q4,True,8,15042.51
485,CUST-000485,2022-11-08,2025-08-28,1173.62,1,8,2,FY2023-Q1,True,10,4116.76
486,CUST-000486,2024-07-05,2025-04-21,443.86,1,13,4,FY2024-Q4,False,8,1541.18
487,CUST-000487,2022-10-16,2025-03-26,624.62,1,11,20,FY2023-Q1,False,7,2055.40
488,CUST-000488,2022-10-03,2024-02-16,7612.18,8,25,6,FY2023-Q1,False,7,9325.66
489,CUST-000489,2024-04-22,2024-11-01,2239.52,2,1,1,FY2024-Q3,True,14,8747.82
490,CUST-000490,2025-01-12,2025-04-04,1157.63,8,31,1,FY2025-Q2,False,14,1994.44
491,CUST-000491,2022-03-08,2024-08-31,165.51,1,12,52,FY2022-Q2,False,7,604.07
492,CUST-000492,2021-05-18,2024-05-21,7117.84,3,19,7,FY2021-Q3,True,5,23279.22
493,CUST-000493,2025-07-31,2025-12-05,2879.89,3,11,1,FY2025-Q4,True,14,4181.12
494,CUST-000494,2024-12-17,2025-12-20,1579.62,3,18,46,FY2025-Q1,True,7,4689.34
495,CUST-000495,2024-12-21,2025-11-14,2803.69,7,9,49,FY2025-Q1,False,8,4964.68
496,CUST-000496,2025-01-26,2025-11-02,686.12,2,21,5,FY2025-Q2,False,9,1275.55
497,CUST-000497,2020-10-17,2023-01-10,1332.02,3,5,1,FY2021-Q1,True,12,5024.91
498,CUST-000498,2025-09-27,2025-10-30,1914.50,3,2,2,FY2025-Q4,True,12,2770.13
499,CUST-000499,2025-02-06,2025-07-07,548.10,2,8,4,FY2025-Q2,True,8,2074.51
500,CUST-000500,2023-05-07,2025-03-31,805.90,2,19,3,FY2023-Q3,True,9,2819.29
501,CUST-000501,2024-02-09,2025-04-01,1059.38,1,25,55,FY2024-Q2,False,7,2179.11
502,CUST-000502,2023-03-25,2025-03-14,4123.27,9,12,4,FY2023-Q2,False,7,9328.10
503,CUST-000503,2025-03-19,2025-04-21,2351.57,7,30,1,FY2025-Q2,True,12,6454.82
504,CUST-000504,2024-01-20,2025-10-17,14463.29,13,10,5,FY2024-Q2,True,9,26326.75
505,CUST-000505,2023-11-04,2024-12-19,4409.76,5,1,7,FY2024-Q1,False,6,7013.62
506,CUST-000506,2025-01-19,2025-09-08,198.00,2,4,1,FY2025-Q2,True,13,583.62
507,CUST-000507,2022-08-22,2025-07-24,754.62,1,2,17,FY2022-Q4,False,8,2138.64
508,CUST-000508,2021-08-01,2023-02-16,2559.98,4,7,3,FY2021-Q4,False,10,7081.37
509,CUST-000509,2022-01-26,2024-10-11,3452.76,3,4,1,FY2022-Q2,True,13,13302.95
510,CUST-000510,2023-10-30,2025-07-20,1954.08,6,15,37,FY2024-Q1,False,8,3072.03
511,CUST-000511,2025-11-23,2025-12-13,2018.35,1,25,3,FY2026-Q1,False,10,3587.30
512,CUST-000512,2024-09-05,2025-12-05,6750.66,8,3,1,FY2024-Q4,False,12,18489.03
513,CUST-000513,2021-07-12,2023-01-19,227.48,1,9,7,FY2021-Q4,True,6,376.36
514,CUST-000514,2024-12-24,2025-07-28,181.59,1,6,1,FY2025-Q1,False,12,704.32
515,CUST-000515,2025-01-13,2025-06-11,648.73,1,3,4,FY2025-Q2,True,6,1415.01
516,CUST-000516,2022-03-10,2025-02-16,2756.66,2,25,1,FY2022-Q2,True,12,10184.00
517,CUST-000517,2025-01-21,2025-05-08,397.07,1,1,28,FY2025-Q2,False,8,1576.11
518,CUST-000518,2021-03-17,2023-06-24,515.90,1,17,3,FY2021-Q2,True,9,851.30
519,CUST-000519,2021-02-14,2025-09-25,3160.75,9,1,3,FY2021-Q2,True,8,6921.25
520,CUST-000520,2024-10-27,2025-06-19,1041.90,4,17,1,FY2025-Q1,True,13,3545.45
521,CUST-000521,2024-07-16,2024-09-21,12026.75,21,25,51,FY2024-Q4,True,9,32623.23
522,CUST-000522,2024-12-18,2025-11-17,566.96,1,23,1,FY2025-Q1,True,14,1247.12
523,CUST-000523,2022-06-28,2024-08-25,917.57,3,9,1,FY2022-Q3,False,12,1802.68
524,CUST-000524,2023-04-17,2023-11-04,4216.95,5,8,6,FY2023-Q3,True,6,9529.57
525,CUST-000525,2025-05-07,2025-11-21,3214.06,5,16,1,FY2025-Q3,True,12,7670.52
526,CUST-000526,2022-01-14,2024-03-31,928.07,3,12,1,FY2022-Q2,True,13,3029.27
527,CUST-000527,2024-08-05,2025-11-02,5643.26,6,8,38,FY2024-Q4,True,8,8164.47
528,CUST-000528,2024-05-07,2025-09-09,320.05,1,19,1,FY2024-Q3,True,14,732.18
529,CUST-000529,2025-10-18,2025-12-13,670.04,2,27,40,FY2026-Q1,True,7,1402.18
530,CUST-000530,2024-01-01,2025-12-23,15363.92,8,18,4,FY2024-Q2,True,7,53696.19
531,CUST-000531,2025-03-04,2025-12-08,246.84,1,13,1,FY2025-Q2,True,14,758.92
532,CUST-000532,2024-12-02,2025-05-14,750.57,3,12,3,FY2025-Q1,False,9,3124.03
533,CUST-000533,2022-08-22,2024-10-09,1081.41,3,28,3,FY2022-Q4,True,8,4300.45
534,CUST-000534,2023-06-15,2025-12-15,252.17,1,6,51,FY2023-Q3,True,9,622.10
535,CUST-000535,2020-10-23,2023-10-28,627.51,4,6,20,FY2021-Q1,True,7,1459.03
536,CUST-000536,2025-04-25,2025-09-19,6030.27,10,11,1,FY2025-Q3,True,14,26989.22
537,CUST-000537,2023-10-29,2024-07-22,229.64,1,6,1,FY2024-Q1,True,14,284.92
538,CUST-000538,2021-01-17,2025-12-14,715.56,1,9,4,FY2021-Q2,True,8,2160.83
539,CUST-000539,2024-01-14,2024-06-29,2474.72,4,11,3,FY2024-Q2,True,10,8828.02
